NAME,B19013_001E,state,county,year
"Bourbon County, Kentucky",54580,21,017,2022
"Boyd County, Kentucky",58327,21,019,2022
"Boyle County, Kentucky",56568,21,021,2022
"Bracken County, Kentucky",59911,21,023,2022
"Breathitt County, Kentucky",38209,21,025,2022
"Breckinridge County, Kentucky",51756,21,027,2022
"Bullitt County, Kentucky",73900,21,029,2022
"Butler County, Kentucky",47589,21,031,2022
"Caldwell County, Kentucky",52488,21,033,2022
"Calloway County, Kentucky",48276,21,035,2022
"Campbell County, Kentucky",71979,21,037,2022
"Carlisle County, Kentucky",53065,21,039,2022
"Carroll County, Kentucky",50625,21,041,2022
"Carter County, Kentucky",47004,21,043,2022
"Casey County, Kentucky",42190,21,045,2022
"Christian County, Kentucky",48920,21,047,2022
"Clark County, Kentucky",61878,21,049,2022
"Clay County, Kentucky",37888,21,051,2022
"Clinton County, Kentucky",41180,21,053,2022
"Crittenden County, Kentucky",45810,21,055,2022
"Cumberland County, Kentucky",40515,21,057,2022
"Daviess County, Kentucky",64021,21,059,2022
"Edmonson County, Kentucky",53029,21,061,2022
"Elliott County, Kentucky",39469,21,063,2022
"Estill County, Kentucky",39980,21,065,2022
"Fayette County, Kentucky",66087,21,067,2022
"Fleming County, Kentucky",46885,21,069,2022
"Floyd County, Kentucky",38723,21,071,2022
"Franklin County, Kentucky",62929,21,073,2022
"Fulton County, Kentucky",35449,21,075,2022
"Gallatin County, Kentucky",58641,21,077,2022
"Garrard County, Kentucky",58263,21,079,2022
"Grant County, Kentucky",65461,21,081,2022
"Graves County, Kentucky",52526,21,083,2022
"Grayson County, Kentucky",47024,21,085,2022
"Green County, Kentucky",38595,21,087,2022
"Greenup County, Kentucky",58562,21,089,2022
"Hancock County, Kentucky",68102,21,091,2022
"Hardin County, Kentucky",64136,21,093,2022
"Harlan County, Kentucky",35128,21,095,2022
"Harrison County, Kentucky",58840,21,097,2022
"Hart County, Kentucky",45561,21,099,2022
"Henderson County, Kentucky",56912,21,101,2022
"Henry County, Kentucky",58294,21,103,2022
"Hickman County, Kentucky",68589,21,105,2022
"Hopkins County, Kentucky",54466,21,107,2022
"Jackson County, Kentucky",38516,21,109,2022
"Jefferson County, Kentucky",66296,21,111,2022
"Jessamine County, Kentucky",69905,21,113,2022
"Johnson County, Kentucky",44231,21,115,2022
"Kenton County, Kentucky",76016,21,117,2022
"Knott County, Kentucky",38336,21,119,2022
"Knox County, Kentucky",34254,21,121,2022
"Larue County, Kentucky",57867,21,123,2022
"Laurel County, Kentucky",53693,21,125,2022
"Lawrence County, Kentucky",42488,21,127,2022
"Lee County, Kentucky",31682,21,129,2022
"Leslie County, Kentucky",37019,21,131,2022
"Letcher County, Kentucky",38466,21,133,2022
"Lewis County, Kentucky",36662,21,135,2022
"Lincoln County, Kentucky",49487,21,137,2022
"Livingston County, Kentucky",56125,21,139,2022
"Logan County, Kentucky",58869,21,141,2022
"Lyon County, Kentucky",64081,21,143,2022
"McCracken County, Kentucky",58490,21,145,2022
"McCreary County, Kentucky",35000,21,147,2022
"McLean County, Kentucky",64020,21,149,2022
"Madison County, Kentucky",59797,21,151,2022
"Magoffin County, Kentucky",31927,21,153,2022
"Marion County, Kentucky",49627,21,155,2022
"Marshall County, Kentucky",64597,21,157,2022
"Martin County, Kentucky",45265,21,159,2022
"Mason County, Kentucky",48460,21,161,2022
"Meade County, Kentucky",68518,21,163,2022
"Menifee County, Kentucky",43797,21,165,2022
"Mercer County, Kentucky",60728,21,167,2022
"Metcalfe County, Kentucky",46932,21,169,2022
"Monroe County, Kentucky",47252,21,171,2022
"Montgomery County, Kentucky",53436,21,173,2022
"Morgan County, Kentucky",46018,21,175,2022
"Muhlenberg County, Kentucky",50935,21,177,2022
"Nelson County, Kentucky",66212,21,179,2022
"Nicholas County, Kentucky",57539,21,181,2022
"Ohio County, Kentucky",52474,21,183,2022
"Oldham County, Kentucky",117334,21,185,2022
"Owen County, Kentucky",56485,21,187,2022
"Owsley County, Kentucky",32844,21,189,2022
"Pendleton County, Kentucky",58723,21,191,2022
"Perry County, Kentucky",45330,21,193,2022
"Pike County, Kentucky",41271,21,195,2022
"Powell County, Kentucky",38415,21,197,2022
"Pulaski County, Kentucky",48768,21,199,2022
"Robertson County, Kentucky",53798,21,201,2022
"Rockcastle County, Kentucky",45693,21,203,2022
"Rowan County, Kentucky",50038,21,205,2022
"Russell County, Kentucky",48220,21,207,2022
"Scott County, Kentucky",80782,21,209,2022
"Shelby County, Kentucky",81012,21,211,2022
"Simpson County, Kentucky",55907,21,213,2022
"Spencer County, Kentucky",101118,21,215,2022
"Taylor County, Kentucky",63211,21,217,2022
"Todd County, Kentucky",57891,21,219,2022
"Trigg County, Kentucky",55864,21,221,2022
"Trimble County, Kentucky",66492,21,223,2022
"Union County, Kentucky",58260,21,225,2022
"Warren County, Kentucky",63074,21,227,2022
"Washington County, Kentucky",65456,21,229,2022
"Wayne County, Kentucky",41583,21,231,2022
"Webster County, Kentucky",55451,21,233,2022
"Whitley County, Kentucky",44332,21,235,2022
"Wolfe County, Kentucky",28666,21,237,2022
"Woodford County, Kentucky",78295,21,239,2022
"Acadia Parish, Louisiana",44977,22,001,2022
"Allen Parish, Louisiana",52755,22,003,2022
"Ascension Parish, Louisiana",93800,22,005,2022
"Assumption Parish, Louisiana",47023,22,007,2022
"Avoyelles Parish, Louisiana",38696,22,009,2022
"Beauregard Parish, Louisiana",68525,22,011,2022
"Bienville Parish, Louisiana",34268,22,013,2022
"Bossier Parish, Louisiana",64598,22,015,2022
"Caddo Parish, Louisiana",47572,22,017,2022
"Calcasieu Parish, Louisiana",64370,22,019,2022
"Caldwell Parish, Louisiana",45707,22,021,2022
"Cameron Parish, Louisiana",69847,22,023,2022
"Catahoula Parish, Louisiana",48259,22,025,2022
"Claiborne Parish, Louisiana",32034,22,027,2022
"Concordia Parish, Louisiana",38929,22,029,2022
"De Soto Parish, Louisiana",49807,22,031,2022
"East Baton Rouge Parish, Louisiana",62083,22,033,2022
"East Carroll Parish, Louisiana",30856,22,035,2022
"East Feliciana Parish, Louisiana",64709,22,037,2022
"Evangeline Parish, Louisiana",34526,22,039,2022
"Franklin Parish, Louisiana",41129,22,041,2022
"Grant Parish, Louisiana",57362,22,043,2022
"Iberia Parish, Louisiana",55190,22,045,2022
"Iberville Parish, Louisiana",59410,22,047,2022
"Jackson Parish, Louisiana",40406,22,049,2022
"Jefferson Parish, Louisiana",63257,22,051,2022
"Jefferson Davis Parish, Louisiana",52470,22,053,2022
"Lafayette Parish, Louisiana",66617,22,055,2022
"Lafourche Parish, Louisiana",61381,22,057,2022
"LaSalle Parish, Louisiana",59926,22,059,2022
"Lincoln Parish, Louisiana",37001,22,061,2022
"Livingston Parish, Louisiana",77978,22,063,2022
"Madison Parish, Louisiana",34508,22,065,2022
"Morehouse Parish, Louisiana",37875,22,067,2022
"Natchitoches Parish, Louisiana",41310,22,069,2022
"Orleans Parish, Louisiana",51116,22,071,2022
"Ouachita Parish, Louisiana",49261,22,073,2022
"Plaquemines Parish, Louisiana",77996,22,075,2022
"Pointe Coupee Parish, Louisiana",53045,22,077,2022
"Rapides Parish, Louisiana",55407,22,079,2022
"Red River Parish, Louisiana",43821,22,081,2022
"Richland Parish, Louisiana",48125,22,083,2022
"Sabine Parish, Louisiana",40777,22,085,2022
"St. Bernard Parish, Louisiana",55857,22,087,2022
"St. Charles Parish, Louisiana",79191,22,089,2022
"St. Helena Parish, Louisiana",46402,22,091,2022
"St. James Parish, Louisiana",62946,22,093,2022
"St. John the Baptist Parish, Louisiana",65114,22,095,2022
"St. Landry Parish, Louisiana",44478,22,097,2022
"St. Martin Parish, Louisiana",50806,22,099,2022
"St. Mary Parish, Louisiana",47322,22,101,2022
"St. Tammany Parish, Louisiana",76914,22,103,2022
"Tangipahoa Parish, Louisiana",55274,22,105,2022
"Tensas Parish, Louisiana",35653,22,107,2022
"Terrebonne Parish, Louisiana",63088,22,109,2022
"Union Parish, Louisiana",47068,22,111,2022
"Vermilion Parish, Louisiana",56194,22,113,2022
"Vernon Parish, Louisiana",56547,22,115,2022
"Washington Parish, Louisiana",41803,22,117,2022
"Webster Parish, Louisiana",34263,22,119,2022
"West Baton Rouge Parish, Louisiana",80510,22,121,2022
"West Carroll Parish, Louisiana",45035,22,123,2022
"West Feliciana Parish, Louisiana",71985,22,125,2022
"Winn Parish, Louisiana",44922,22,127,2022
"Androscoggin County, Maine",64500,23,001,2022
"Aroostook County, Maine",50843,23,003,2022
"Cumberland County, Maine",87710,23,005,2022
"Franklin County, Maine",56890,23,007,2022
"Hancock County, Maine",64149,23,009,2022
"Kennebec County, Maine",62118,23,011,2022
"Knox County, Maine",68904,23,013,2022
"Lincoln County, Maine",69638,23,015,2022
"Oxford County, Maine",54780,23,017,2022
"Penobscot County, Maine",59438,23,019,2022
"Piscataquis County, Maine",51805,23,021,2022
"Sagadahoc County, Maine",77591,23,023,2022
"Somerset County, Maine",53527,23,025,2022
"Waldo County, Maine",62694,23,027,2022
"Washington County, Maine",51669,23,029,2022
"York County, Maine",79743,23,031,2022
"Allegany County, Maryland",55248,24,001,2022
"Anne Arundel County, Maryland",116009,24,003,2022
"Baltimore County, Maryland",88157,24,005,2022
"Calvert County, Maryland",128078,24,009,2022
"Caroline County, Maryland",65326,24,011,2022
"Carroll County, Maryland",111672,24,013,2022
"Cecil County, Maryland",86869,24,015,2022
"Charles County, Maryland",116882,24,017,2022
"Dorchester County, Maryland",57490,24,019,2022
"Frederick County, Maryland",115724,24,021,2022
"Garrett County, Maryland",64447,24,023,2022
"Harford County, Maryland",106417,24,025,2022
"Howard County, Maryland",140971,24,027,2022
"Kent County, Maryland",71635,24,029,2022
"Montgomery County, Maryland",125583,24,031,2022
"Prince George's County, Maryland",97935,24,033,2022
"Queen Anne's County, Maryland",108332,24,035,2022
"St. Mary's County, Maryland",113668,24,037,2022
"Somerset County, Maryland",52149,24,039,2022
"Talbot County, Maryland",81667,24,041,2022
"Washington County, Maryland",73017,24,043,2022
"Wicomico County, Maryland",69421,24,045,2022
"Worcester County, Maryland",76689,24,047,2022
"Baltimore city, Maryland",58349,24,510,2022
"Barnstable County, Massachusetts",90447,25,001,2022
"Berkshire County, Massachusetts",69744,25,003,2022
"Bristol County, Massachusetts",80628,25,005,2022
"Dukes County, Massachusetts",93225,25,007,2022
"Essex County, Massachusetts",94378,25,009,2022
"Franklin County, Massachusetts",70383,25,011,2022
"Hampden County, Massachusetts",66619,25,013,2022
"Hampshire County, Massachusetts",84025,25,015,2022
"Middlesex County, Massachusetts",121304,25,017,2022
"Nantucket County, Massachusetts",135590,25,019,2022
"Norfolk County, Massachusetts",120621,25,021,2022
"Plymouth County, Massachusetts",105387,25,023,2022
"Suffolk County, Massachusetts",87669,25,025,2022
"Worcester County, Massachusetts",88524,25,027,2022
"Alcona County, Michigan",50295,26,001,2022
"Alger County, Michigan",55528,26,003,2022
"Allegan County, Michigan",75543,26,005,2022
"Alpena County, Michigan",49133,26,007,2022
"Antrim County, Michigan",68850,26,009,2022
"Arenac County, Michigan",53487,26,011,2022
"Baraga County, Michigan",51911,26,013,2022
"Barry County, Michigan",75182,26,015,2022
"Bay County, Michigan",57887,26,017,2022
"Benzie County, Michigan",71327,26,019,2022
"Berrien County, Michigan",60379,26,021,2022
"Branch County, Michigan",60600,26,023,2022
"Calhoun County, Michigan",58191,26,025,2022
"Cass County, Michigan",65183,26,027,2022
"Charlevoix County, Michigan",69764,26,029,2022
"Cheboygan County, Michigan",59557,26,031,2022
"Chippewa County, Michigan",58408,26,033,2022
"Clare County, Michigan",47816,26,035,2022
"Clinton County, Michigan",82594,26,037,2022
"Crawford County, Michigan",57998,26,039,2022
"Delta County, Michigan",53852,26,041,2022
"Dickinson County, Michigan",59651,26,043,2022
"Eaton County, Michigan",77158,26,045,2022
"Emmet County, Michigan",69690,26,047,2022
"Genesee County, Michigan",58594,26,049,2022
"Gladwin County, Michigan",53717,26,051,2022
"Gogebic County, Michigan",47913,26,053,2022
"Grand Traverse County, Michigan",75553,26,055,2022
"Gratiot County, Michigan",57934,26,057,2022
"Hillsdale County, Michigan",59425,26,059,2022
"Houghton County, Michigan",52736,26,061,2022
"Huron County, Michigan",54475,26,063,2022
"Ingham County, Michigan",62548,26,065,2022
"Ionia County, Michigan",71720,26,067,2022
"Iosco County, Michigan",46224,26,069,2022
"Iron County, Michigan",52241,26,071,2022
"Isabella County, Michigan",52638,26,073,2022
"Jackson County, Michigan",62581,26,075,2022
"Kalamazoo County, Michigan",67905,26,077,2022
"Kalkaska County, Michigan",56380,26,079,2022
"Kent County, Michigan",76247,26,081,2022
"Keweenaw County, Michigan",55560,26,083,2022
"Lake County, Michigan",45946,26,085,2022
"Lapeer County, Michigan",75402,26,087,2022
"Leelanau County, Michigan",82345,26,089,2022
"Lenawee County, Michigan",65484,26,091,2022
"Livingston County, Michigan",96135,26,093,2022
"Luce County, Michigan",51015,26,095,2022
"Mackinac County, Michigan",60620,26,097,2022
"Macomb County, Michigan",73876,26,099,2022
"Manistee County, Michigan",59467,26,101,2022
"Marquette County, Michigan",63115,26,103,2022
"Mason County, Michigan",60744,26,105,2022
"Mecosta County, Michigan",54132,26,107,2022
"Menominee County, Michigan",54074,26,109,2022
"Midland County, Michigan",73643,26,111,2022
"Missaukee County, Michigan",57667,26,113,2022
"Monroe County, Michigan",72573,26,115,2022
"Montcalm County, Michigan",61250,26,117,2022
"Montmorency County, Michigan",46345,26,119,2022
"Muskegon County, Michigan",61347,26,121,2022
"Newaygo County, Michigan",59065,26,123,2022
"Oakland County, Michigan",92620,26,125,2022
"Oceana County, Michigan",60691,26,127,2022
"Ogemaw County, Michigan",50377,26,129,2022
"Ontonagon County, Michigan",48316,26,131,2022
"Osceola County, Michigan",54875,26,133,2022
"Oscoda County, Michigan",48692,26,135,2022
"Otsego County, Michigan",62865,26,137,2022
"Ottawa County, Michigan",83932,26,139,2022
"Presque Isle County, Michigan",55986,26,141,2022
"Roscommon County, Michigan",49898,26,143,2022
"Saginaw County, Michigan",56579,26,145,2022
"St. Clair County, Michigan",66887,26,147,2022
"St. Joseph County, Michigan",62281,26,149,2022
"Sanilac County, Michigan",55740,26,151,2022
"Schoolcraft County, Michigan",55071,26,153,2022
"Shiawassee County, Michigan",62498,26,155,2022
"Tuscola County, Michigan",59815,26,157,2022
"Van Buren County, Michigan",65531,26,159,2022
"Washtenaw County, Michigan",84245,26,161,2022
"Wayne County, Michigan",57223,26,163,2022
"Wexford County, Michigan",58652,26,165,2022
"Aitkin County, Minnesota",56406,27,001,2022
"Anoka County, Minnesota",95782,27,003,2022
"Becker County, Minnesota",68683,27,005,2022
"Beltrami County, Minnesota",62173,27,007,2022
"Benton County, Minnesota",70346,27,009,2022
"Big Stone County, Minnesota",63024,27,011,2022
"Blue Earth County, Minnesota",70906,27,013,2022
"Brown County, Minnesota",67038,27,015,2022
"Carlton County, Minnesota",74660,27,017,2022
"Carver County, Minnesota",116308,27,019,2022
"Cass County, Minnesota",61970,27,021,2022
"Chippewa County, Minnesota",62112,27,023,2022
"Chisago County, Minnesota",97446,27,025,2022
"Clay County, Minnesota",75006,27,027,2022
"Clearwater County, Minnesota",62723,27,029,2022
"Cook County, Minnesota",71937,27,031,2022
"Cottonwood County, Minnesota",63586,27,033,2022
"Crow Wing County, Minnesota",65975,27,035,2022
"Dakota County, Minnesota",101360,27,037,2022
"Dodge County, Minnesota",92890,27,039,2022
"Douglas County, Minnesota",72472,27,041,2022
"Faribault County, Minnesota",64000,27,043,2022
"Fillmore County, Minnesota",73234,27,045,2022
"Freeborn County, Minnesota",65679,27,047,2022
"Goodhue County, Minnesota",78338,27,049,2022
"Grant County, Minnesota",67600,27,051,2022
"Hennepin County, Minnesota",92595,27,053,2022
"Houston County, Minnesota",71580,27,055,2022
"Hubbard County, Minnesota",67197,27,057,2022
"Isanti County, Minnesota",84063,27,059,2022
"Itasca County, Minnesota",63962,27,061,2022
"Jackson County, Minnesota",68368,27,063,2022
"Kanabec County, Minnesota",68995,27,065,2022
"Kandiyohi County, Minnesota",73285,27,067,2022
"Kittson County, Minnesota",66000,27,069,2022
"Koochiching County, Minnesota",59779,27,071,2022
"Lac qui Parle County, Minnesota",66967,27,073,2022
"Lake County, Minnesota",73860,27,075,2022
"Lake of the Woods County, Minnesota",61667,27,077,2022
"Le Sueur County, Minnesota",87180,27,079,2022
"Lincoln County, Minnesota",64750,27,081,2022
"Lyon County, Minnesota",68919,27,083,2022
"McLeod County, Minnesota",73296,27,085,2022
"Mahnomen County, Minnesota",52739,27,087,2022
"Marshall County, Minnesota",69396,27,089,2022
"Martin County, Minnesota",61674,27,091,2022
"Meeker County, Minnesota",75926,27,093,2022
"Mille Lacs County, Minnesota",68088,27,095,2022
"Morrison County, Minnesota",66264,27,097,2022
"Mower County, Minnesota",66972,27,099,2022
"Murray County, Minnesota",71500,27,101,2022
"Nicollet County, Minnesota",79113,27,103,2022
"Nobles County, Minnesota",62973,27,105,2022
"Norman County, Minnesota",65278,27,107,2022
"Olmsted County, Minnesota",90420,27,109,2022
"Otter Tail County, Minnesota",67990,27,111,2022
"Pennington County, Minnesota",71504,27,113,2022
"Pine County, Minnesota",65059,27,115,2022
"Pipestone County, Minnesota",68341,27,117,2022
"Polk County, Minnesota",69540,27,119,2022
"Pope County, Minnesota",71212,27,121,2022
"Ramsey County, Minnesota",78108,27,123,2022
"Red Lake County, Minnesota",73889,27,125,2022
"Redwood County, Minnesota",65617,27,127,2022
"Renville County, Minnesota",66313,27,129,2022
"Rice County, Minnesota",78214,27,131,2022
"Rock County, Minnesota",75060,27,133,2022
"Roseau County, Minnesota",70122,27,135,2022
"St. Louis County, Minnesota",66491,27,137,2022
"Scott County, Minnesota",118268,27,139,2022
"Sherburne County, Minnesota",99431,27,141,2022
