state,county,year,median_household_income,annual_rent
37,037,2023,88534,1686.5429143046695
37,045,2023,55769,1075.1655118556491
37,049,2023,64635,1349.326899221189
37,051,2023,58780,1312.6262120539636
37,057,2023,62426,1293.717113107799
37,063,2023,79501,1623.1917630764638
37,065,2023,48480,912.8305460966152
37,067,2023,65541,1416.944724301383
37,069,2023,71386,1580.252628148536
37,071,2023,65472,1552.6925737430427
37,081,2023,66027,1308.9043898850998
37,085,2023,69012,1666.667854384172
37,089,2023,67623,1984.3728940271685
37,093,2023,60095,1542.6954949573194
37,097,2023,78678,1624.421001709692
37,101,2023,79838,1710.1547192339804
37,105,2023,63060,1573.0361606858608
37,109,2023,78490,1589.8408441974134
37,119,2023,83765,1717.6140485480682
37,125,2023,82837,1768.1466898955089
37,127,2023,60704,1178.7737279970627
37,129,2023,72892,1645.2084644056697
37,133,2023,64568,1369.4660385809411
37,135,2023,88553,1780.1860668847075
37,139,2023,63912,1287.123080504824
37,141,2023,76838,1873.0667094453756
37,147,2023,58851,1342.9597392531352
37,151,2023,59047,957.5017148516594
37,159,2023,63196,1253.0687977228654
37,179,2023,99243,1946.4803187427503
37,183,2023,101763,1675.693388270696
37,191,2023,58082,1211.9501874203472
37,195,2023,51381,1178.5490085105012
38,015,2023,84948,1118.0447059366327
38,017,2023,75023,1069.5646354366204
38,035,2023,68450,988.5429985979421
38,093,2023,60172,1140.4791688103467
38,101,2023,79273,905.2992592014574
38,105,2023,90224,1099.2737646638575
39,009,2023,53837,816.4881442054725
39,017,2023,81194,1372.3002138363406
39,023,2023,60846,898.7367320167523
39,025,2023,83178,1413.788243729029
39,035,2023,62823,1204.9646204124188
39,041,2023,130088,1466.1383061190866
39,045,2023,87069,1317.5268339438978
39,049,2023,73795,1360.1780051855483
39,057,2023,85218,1475.5809528274178
39,061,2023,70816,1390.8959818538017
39,063,2023,69699,1132.7792173981313
39,081,2023,56983,735.282115238785
39,085,2023,77952,1203.3155805812885
39,089,2023,81033,1471.0333495282846
39,093,2023,70693,1141.9748420728042
39,095,2023,60095,980.1827215062636
39,099,2023,55576,885.0322315735407
39,103,2023,92660,1619.5370381363707
39,109,2023,74175,1238.1601882812722
39,113,2023,64403,1117.9730167836483
39,119,2023,59203,934.6950291487636
39,129,2023,72927,1173.0913015558585
39,133,2023,72822,1252.1819988034724
39,139,2023,57649,809.9452193083381
39,151,2023,65740,994.744182087395
39,153,2023,71016,1109.2098451985223
39,155,2023,55088,913.5668871132226
39,159,2023,109506,1376.5186444388276
39,165,2023,107843,1721.8767108810143
39,169,2023,71769,992.7896764318631
39,173,2023,73124,1450.1415928287836
40,017,2023,85427,1434.111032174428
40,027,2023,74446,1280.0078083855262
40,031,2023,59000,962.6223908675223
40,047,2023,67302,983.2282493856951
40,083,2023,82735,1255.748133358802
40,087,2023,84778,1315.0794430951435
40,101,2023,51999,899.4530432342835
40,109,2023,65374,1209.365129243128
40,119,2023,48937,1215.6154314798796
40,123,2023,62564,894.5155729671009
40,125,2023,60828,921.4570887324498
40,131,2023,77688,1419.8679880745142
40,143,2023,67317,1264.8810393273347
40,145,2023,78520,1489.9724158325132
40,147,2023,61205,937.6811274765122
41,003,2023,76011,1673.135156936547
41,005,2023,100360,1869.9220007702716
41,007,2023,68705,1664.284267849193
41,009,2023,86359,1726.3382862669605
41,017,2023,87640,2154.6728022173916
41,019,2023,58983,1239.1301014520789
41,029,2023,71443,1554.165969108902
41,033,2023,59097,1381.989257160647
41,035,2023,59353,1226.2317577277151
41,039,2023,69311,1667.2812431712664
41,041,2023,61314,1709.7360838921709
41,043,2023,73396,1552.55331728841
41,047,2023,74624,1579.618472583461
41,051,2023,86247,1623.828848535318
41,053,2023,81318,1617.0559968198256
41,059,2023,68958,1360.5771957408738
41,067,2023,104434,1867.5011807197043
41,071,2023,87084,1797.0650866248036
42,001,2023,81071,1188.8307181116234
42,003,2023,76393,1391.0269127267668
42,007,2023,70156,969.8333227183697
42,011,2023,77684,1343.6727993083766
42,013,2023,60594,852.9749623361504
42,017,2023,111951,2056.8100970333903
42,019,2023,86775,1557.182429359693
42,021,2023,56292,779.3724908310841
42,025,2023,67877,1114.858824461036
42,027,2023,72748,1624.621614639633
42,029,2023,123041,1995.5963838010664
42,035,2023,58842,779.7405964371346
42,041,2023,85634,1341.3232968269178
42,043,2023,74159,1221.0159704442829
42,045,2023,88576,1535.2725696725959
42,049,2023,61476,907.1881955815129
42,051,2023,56093,819.170285265719
42,055,2023,74946,1041.7128361093899
42,069,2023,64691,1190.5912569757854
42,071,2023,83703,1305.4702020081547
42,073,2023,60779,812.9919629776957
42,075,2023,76350,1183.6876681639362
42,077,2023,77493,1634.8646258585438
42,079,2023,62321,1166.9975768094914
42,081,2023,64412,1598.1432438218549
42,085,2023,60614,781.1148905053843
42,089,2023,82374,1729.407139506918
42,091,2023,111521,1882.2624866649167
42,095,2023,86687,1607.5307350667929
42,101,2023,60698,1593.0046839388158
42,107,2023,66901,979.2088644773571
42,125,2023,77487,1194.762614527749
42,129,2023,72468,903.7228203336954
42,133,2023,82238,1155.6951203753777
44,001,2023,110926,2121.388140009678
44,003,2023,91278,1928.436144745423
44,005,2023,100859,2495.481286806919
44,007,2023,78204,1782.5793264262281
44,009,2023,102478,2301.456460866651
45,003,2023,67940,1314.6643547175488
45,007,2023,64683,1226.4650689403659
45,013,2023,84819,2054.603835801169
45,015,2023,82327,1855.9925936053212
45,019,2023,84320,1895.982347448358
45,035,2023,76896,1579.4959624128815
45,041,2023,56650,1126.2566224058435
45,045,2023,74624,1509.9494136615303
45,051,2023,64623,1636.792204084111
45,053,2023,63503,1737.4495047233656
45,057,2023,74751,1639.8654999940907
45,059,2023,55517,870.2339817427824
45,063,2023,75014,1455.1234567923702
45,073,2023,60193,1261.9218016469683
45,075,2023,43214,953.6768051255048
45,077,2023,59411,1250.2237481078148
45,079,2023,61699,1380.8321770126397
45,083,2023,64195,1330.3254060914091
45,085,2023,55990,1215.693062052671
45,091,2023,83060,1594.0974729444467
46,011,2023,67341,1115.712347667513
46,083,2023,96552,1307.3930225564825
46,099,2023,76074,1137.5054332367051
46,103,2023,70768,1220.9108854356132
47,001,2023,63171,1451.7858806397828
47,009,2023,74607,1573.2054432397208
47,011,2023,63789,1274.4933993186114
47,021,2023,82015,1620.8841174528354
47,031,2023,60656,1357.754544476312
47,037,2023,75664,1784.124017844055
47,047,2023,84764,1841.5710999070136
47,059,2023,54071,1041.752685240182
47,065,2023,72568,1459.868138064513
47,093,2023,71662,1686.9147864636143
47,105,2023,80296,1588.5730496163933
47,107,2023,59674,935.8070345878486
47,113,2023,58189,1219.1653616818187
47,119,2023,74162,1697.9020511882784
47,125,2023,72365,1319.1251830687754
47,141,2023,56537,1430.6135124048808
47,147,2023,78439,1646.9756326990066
47,149,2023,82588,1647.7191637265778
47,155,2023,63829,1602.8949265345982
47,157,2023,62337,1286.82692022264
47,163,2023,56802,1057.4932260112912
47,165,2023,86005,1646.0632392430944
47,179,2023,61051,1401.345607316525
47,187,2023,131202,1975.756327405059
47,189,2023,94048,1755.5266484771191
48,021,2023,82730,1751.1904651931725
48,027,2023,66051,1298.4157927353624
48,029,2023,70571,1404.2747227897937
48,037,2023,59295,1129.4711203691227
48,039,2023,95155,1713.869888979104
48,041,2023,58388,1732.0137597365774
48,053,2023,77158,1596.9081940535636
48,061,2023,51334,1346.0372654672924
48,071,2023,108114,1901.246897644136
48,085,2023,117588,1802.1235055171728
48,091,2023,99015,1609.6562681955693
48,099,2023,68904,1230.6734816970331
48,113,2023,74149,1636.0892995793527
48,121,2023,108185,1718.8111465443064
48,135,2023,71031,1480.9893938043115
48,139,2023,95898,1765.5107722923583
48,141,2023,58859,1415.0733326274058
48,143,2023,65351,853.7748889106185
48,157,2023,113409,1877.2732170423542
48,167,2023,85348,1487.2453670304128
48,181,2023,70455,1410.355687593874
48,183,2023,64809,1152.2519773494107
48,187,2023,93776,1754.2262116902182
48,199,2023,72532,1262.456940884179
48,201,2023,73104,1550.2005260846342
48,209,2023,85827,1688.2778860982414
48,213,2023,63955,1258.7591235417933
48,215,2023,52281,1095.9528857791622
48,221,2023,86802,1623.8735397578566
48,231,2023,70112,1395.4346811568123
48,245,2023,59934,1115.7324330111885
48,251,2023,81826,1521.9503039711092
48,257,2023,88606,1858.9850280763237
48,259,2023,110498,1454.0573411873231
48,265,2023,67927,1578.603251536139
48,299,2023,65636,1531.239731784418
48,303,2023,63367,1274.7508247012984
48,309,2023,63888,1419.8606010682608
48,321,2023,55174,932.0929324734643
48,329,2023,93984,1460.770403946722
48,339,2023,97266,1675.329609070647
48,349,2023,59310,1373.8827069028328
48,355,2023,66021,1397.0251078795254
48,361,2023,73372,1093.6809411979914
48,367,2023,102099,1550.1803466285503
48,375,2023,50448,919.8915351091308
48,381,2023,80905,1403.4065809852
48,397,2023,124917,1977.4128820261428
48,409,2023,67512,1232.586373421934
48,423,2023,71923,1344.2164195504529
48,439,2023,81905,1599.359398197805
48,441,2023,66406,1283.2632564980738
48,451,2023,66254,1272.2579858095366
48,453,2023,97169,1740.3308181991124
48,469,2023,70101,1043.8343794370817
48,471,2023,49862,1290.6057517337442
48,473,2023,76135,2219.537205526072
48,479,2023,62506,1207.922486192568
48,485,2023,62168,1090.9449939783565
48,491,2023,108309,1735.5605491234326
48,497,2023,89897,1616.7308804021259
49,005,2023,78292,1421.1839383511685
49,011,2023,108058,1747.937449831047
49,021,2023,65527,1409.5079395076039
49,035,2023,94658,1582.6390773368803
49,043,2023,137058,3341.762819700041
49,045,2023,101846,1815.3149349410023
49,049,2023,96877,1731.140619180757
49,051,2023,115146,2618.864973243171
49,053,2023,76411,1797.6351926541013
49,057,2023,87083,1408.2539898052353
50,007,2023,94310,2241.0745117199517
50,027,2023,75247,1499.6851115247596
51,003,2023,102617,1822.9442734028826
51,013,2023,140160,2450.8121743525703
51,041,2023,98910,1672.7991353575715
51,059,2023,150113,2266.5061705496896
51,069,2023,95603,1887.2441423576356
51,075,2023,118695,1784.3749949915207
51,085,2023,109504,1877.8879078615944
51,087,2023,86397,1610.0225755798556
51,095,2023,107046,1799.268633916264
51,107,2023,178707,2454.716014164462
51,121,2023,70769,1621.5967765491298
51,153,2023,128873,2053.1264111817995
51,161,2023,82931,1422.9391762111188
51,165,2023,78468,1691.686493770846
51,177,2023,109576,1791.2800312052086
51,179,2023,133792,2072.8837992157646
51,199,2023,108326,1748.6076828642442
51,510,2023,113638,2150.6651988184967
51,540,2023,69829,1812.874000655437
51,550,2023,94189,1844.7559095618865
51,600,2023,132774,2375.2512615087307
51,610,2023,154734,2411.5078843550523
51,630,2023,85368,1805.7497121372544
51,650,2023,67758,1466.2078343827845
51,660,2023,59752,1275.4027725771502
51,670,2023,48681,961.4716825215231
51,680,2023,59808,1202.000007235571
51,683,2023,117919,1935.135223011597
51,685,2023,100668,1955.1781930830023
51,700,2023,66718,1392.3920824139661
51,710,2023,64017,1447.0245189726445
51,730,2023,50741,1127.95146851379
51,740,2023,58972,1404.209900613236
51,760,2023,62671,1431.47403905568
51,770,2023,52671,1129.1420504598393
51,775,2023,66716,1335.3505134743507
51,790,2023,62586,1266.2755137631686
51,800,2023,90089,1630.08036857957
51,810,2023,90685,1802.5659723982733
51,830,2023,70206,1936.5491292349445
51,840,2023,64648,1428.189703655233
53,005,2023,87316,1643.05459737171
53,007,2023,78306,1682.386492349238
53,009,2023,67999,1583.4711633057157
53,011,2023,94948,1847.615899397815
53,015,2023,72932,1390.3543311314315
53,021,2023,82755,1735.717100270471
53,025,2023,71115,1479.7156870442468
53,027,2023,63539,1332.1899537081365
53,029,2023,88358,1808.8046085339781
53,033,2023,122148,2147.228957013202
53,035,2023,98546,1864.0694390472647
53,037,2023,69928,1409.1913566418316
53,041,2023,69690,1457.5713253531299
53,053,2023,96632,1811.084835084951
53,057,2023,85474,1954.874875521662
53,061,2023,107982,2038.8257817463546
53,063,2023,73513,1440.7050385337673
53,067,2023,93985,1902.9958307280585
53,071,2023,72212,1396.7892198792754
53,073,2023,80989,1917.2812809034115
53,075,2023,52893,1421.1019128827375
53,077,2023,68015,1186.0117018418582
54,003,2023,77329,1564.7606987493245
54,011,2023,52828,869.931721913502
54,033,2023,58326,900.3395597042868
54,037,2023,95523,1712.8632083971406
54,039,2023,58887,934.9546400665209
54,049,2023,67537,876.5668627835261
54,055,2023,47799,699.1908703372229
54,061,2023,62704,1303.115694941773
54,069,2023,57867,863.0087076151985
54,107,2023,56193,832.9296191741003
55,009,2023,77490,970.7727651602645
55,025,2023,88108,1645.9493897626096
55,031,2023,72579,1041.659254608902
55,033,2023,71785,972.6455431630869
55,035,2023,71834,1078.1847160183388
55,039,2023,73154,879.2076379152422
55,055,2023,80604,1088.4967157094745
55,059,2023,79412,1406.9062484609603
55,063,2023,70704,1180.628746479864
55,073,2023,76185,834.0050229667539
55,079,2023,62118,1258.9349634385385
55,081,2023,68213,1082.1486607531792
55,087,2023,82857,1119.774202598541
55,089,2023,96734,1630.304521454282
55,097,2023,73284,1061.669144347074
55,101,2023,75331,1174.276418176351
55,105,2023,74390,991.360964396928
55,109,2023,102482,1583.2665334641852
55,117,2023,71898,956.7943778096859
55,127,2023,77359,1509.8834336969014
55,131,2023,95851,1360.3262970534165
55,133,2023,104100,1432.0257426190676
55,139,2023,72873,987.429675593674
56,001,2023,59881,1124.6513354255455
56,005,2023,95253,1277.159507322132
56,021,2023,77884,1238.4972057036755
56,025,2023,71247,1160.44620296601
56,037,2023,76464,1132.3787475114505
